STATEFP,COUNTYFP,tract,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geometry
24,5,404501,24005404501,4045.01,Census Tract 4045.01,G5020,S,3100883,0,39.4568563,-76.8128263,"POLYGON ((-76.82820099999999 39.462385999999995, -76.82719399999999 39.462551, -76.824263 39.462545999999996, -76.823509 39.46255, -76.82203299999999 39.462632, -76.82105399999999 39.462700000000005, -76.82001199999999 39.462759, -76.818964 39.462859, -76.81799699999999 39.462928999999995, -76.81725399999999 39.462962999999995, -76.815818 39.463074, -76.814622 39.463156, -76.814236 39.463183, -76.813363 39.46326, -76.81335 39.463702, -76.81333 39.464369999999995, -76.813251 39.465135, -76.812356 39.46533, -76.810377 39.465761, -76.809401 39.465967, -76.809107 39.466027, -76.80891299999999 39.466085, -76.808776 39.466133, -76.80845699999999 39.466273, -76.808392 39.466294999999995, -76.808162 39.465852999999996, -76.807698 39.464988999999996, -76.807378 39.464383, -76.807127 39.463912, -76.80688599999999 39.463505999999995, -76.806681 39.463215999999996, -76.80657599999999 39.463083999999995, -76.806456 39.462939, -76.80602499999999 39.462523, -76.80560799999999 39.462112999999995, -76.80514699999999 39.461704999999995, -76.80466 39.461262, -76.804157 39.460813, -76.80363899999999 39.460377, -76.803133 39.45993, -76.802641 39.459483, -76.80216 39.459043, -76.80166799999999 39.458608999999996, -76.80113899999999 39.45816, -76.80107699999999 39.458104999999996, -76.80062199999999 39.457694, -76.800096 39.457214, -76.799565 39.456728, -76.799446 39.456621999999996, -76.799025 39.456247, -76.79861 39.455870999999995, -76.798375 39.455667999999996, -76.797966 39.455317, -76.797699 39.453486, -76.79767199999999 39.453196999999996, -76.797658 39.453146, -76.79759299999999 39.452736, -76.797558 39.452428, -76.79779599999999 39.452408999999996, -76.798202 39.452346, -76.798497 39.452286, -76.798875 39.452189, -76.799787 39.451996, -76.800628 39.451806, -76.80144899999999 39.451623999999995, -76.80173099999999 39.451602, -76.80189899999999 39.451628, -76.802047 39.451657, -76.802166 39.451702, -76.802267 39.451754, -76.802337 39.451799, -76.802626 39.452031999999996, -76.803496 39.45146, -76.80392599999999 39.451186, -76.804277 39.45099, -76.804695 39.450786, -76.80502899999999 39.450616, -76.80550199999999 39.450441999999995, -76.80576099999999 39.450351, -76.805949 39.450283999999996, -76.806759 39.450071, -76.807107 39.450002999999995, -76.80733 39.449981, -76.80758999999999 39.449964, -76.807935 39.449965, -76.808207 39.449999, -76.808505 39.450035, -76.808844 39.450067, -76.809049 39.450067, -76.809313 39.450047999999995, -76.80966 39.450002999999995, -76.809998 39.449931, -76.810209 39.449874, -76.810407 39.449811, -76.810806 39.449645, -76.812164 39.448752, -76.81306599999999 39.448125999999995, -76.81432099999999 39.447244, -76.81385399999999 39.446782999999996, -76.814086 39.446971999999995, -76.814229 39.447098, -76.814358 39.447216999999995, -76.814923 39.447682, -76.81516599999999 39.447868, -76.815846 39.448417, -76.816412 39.448848999999996, -76.817905 39.450025, -76.81809899999999 39.450182, -76.8185 39.450497, -76.81911699999999 39.451014, -76.81987099999999 39.451603999999996, -76.82046199999999 39.452081, -76.820792 39.452345, -76.821691 39.453081999999995, -76.822712 39.453918, -76.823864 39.454837999999995, -76.824017 39.454961, -76.824631 39.455449, -76.825852 39.45641, -76.82615 39.456655, -76.82633899999999 39.456826, -76.826425 39.456938, -76.82648499999999 39.457062, -76.82690000000001 39.458338999999995, -76.827372 39.459818999999996, -76.827619 39.460572, -76.82811199999999 39.462109999999996, -76.82820099999999 39.462385999999995))"
24,3,740205,24003740205,7402.05,Census Tract 7402.05,G5020,S,2016465,0,39.1424176,-76.6397409,"POLYGON ((-76.64550299999999 39.155684, -76.645445 39.156614, -76.645389 39.157095, -76.645325 39.157606, -76.64518199999999 39.158331, -76.644943 39.159175999999995, -76.642376 39.159717, -76.64238499999999 39.159589, -76.64256 39.159476999999995, -76.64280000000001 39.159307999999996, -76.642892 39.159206999999995, -76.64298 39.159034, -76.643 39.158859, -76.64287999999999 39.158477999999995, -76.642838 39.158167, -76.642833 39.158029, -76.642817 39.157776999999996, -76.642809 39.157607999999996, -76.642809 39.15759, -76.64283 39.157171999999996, -76.642839 39.157103, -76.64284599999999 39.157058, -76.64286899999999 39.156937, -76.642877 39.156864, -76.642887 39.156763, -76.64289 39.156735999999995, -76.642889 39.15667, -76.64286799999999 39.156475, -76.642839 39.156298, -76.64274499999999 39.15586, -76.64268799999999 39.155594, -76.642656 39.155442, -76.642611 39.15522, -76.642569 39.15501, -76.642566 39.154987999999996, -76.642551 39.154835, -76.64254799999999 39.154789, -76.642539 39.154654, -76.64253599999999 39.154609, -76.642543 39.154384, -76.64256499999999 39.153711, -76.642573 39.153487, -76.642557 39.153382, -76.642544 39.153287999999996, -76.64251399999999 39.153088, -76.642511 39.153068999999995, -76.642505 39.153026, -76.642496 39.152964999999995, -76.64247 39.152846, -76.64245 39.152757, -76.642443 39.152726, -76.64235599999999 39.152325999999995, -76.642313 39.152133, -76.642257 39.151893, -76.642029 39.151627, -76.642011 39.151606, -76.64198999999999 39.151579999999996, -76.64192299999999 39.151478999999995, -76.641758 39.151297, -76.641665 39.15121, -76.641617 39.151171999999995, -76.64121899999999 39.150859, -76.641116 39.150773, -76.640802 39.15051, -76.640678 39.150411999999996, -76.640536 39.1503, -76.640304 39.150124999999996, -76.640179 39.150031, -76.640147 39.150006, -76.640106 39.149975, -76.639887 39.149809999999995, -76.639814 39.149756, -76.639749 39.149708, -76.63955399999999 39.149564999999996, -76.63949 39.149518, -76.638891 39.149094999999996, -76.638682 39.148953, -76.638334 39.148733, -76.63802299999999 39.14851, -76.637732 39.148269, -76.637473 39.148063, -76.637162 39.147832, -76.636758 39.147537, -76.636714 39.147504, -76.636355 39.147242, -76.636276 39.147183999999996, -76.63611 39.147051999999995, -76.635947 39.14691, -76.63579399999999 39.14676, -76.635615 39.146567, -76.635504 39.146434, -76.63547799999999 39.146401, -76.635419 39.146322999999995, -76.63532099999999 39.146195, -76.635213 39.146034, -76.635165 39.145945, -76.634761 39.145996, -76.634346 39.146049999999995, -76.633552 39.14615, -76.633526 39.146153999999996, -76.633257 39.145831, -76.633088 39.14564, -76.632852 39.145404, -76.632668 39.145250999999995, -76.632072 39.144757, -76.63180299999999 39.144552, -76.631631 39.144422, -76.63166 39.144276, -76.63167399999999 39.144216, -76.632104 39.14252, -76.63224799999999 39.141954999999996, -76.632272 39.14186, -76.632278 39.141838, -76.632342 39.141576, -76.63236599999999 39.141481999999996, -76.632378 39.141433, -76.632414 39.141287, -76.63242699999999 39.141239, -76.632519 39.140792999999995, -76.63256899999999 39.140553, -76.63278799999999 39.139719, -76.632829 39.139464, -76.632868 39.139233, -76.63292 39.139019, -76.632935 39.138957, -76.632992 39.138763999999995, -76.633009 39.138711, -76.63329 39.137789, -76.63338399999999 39.137482999999996, -76.63340000000001 39.137433, -76.633557 39.137074, -76.633832 39.136449, -76.633991 39.136185999999995, -76.634035 39.136125, -76.63418399999999 39.135920999999996, -76.634191 39.135909999999996, -76.63445999999999 39.135557, -76.634709 39.135273999999995, -76.63504499999999 39.134895, -76.63507 39.134865, -76.63509599999999 39.134836, -76.635161 39.134768, -76.635311 39.134631, -76.635531 39.134440999999995, -76.635621 39.134374, -76.63566999999999 39.134338, -76.635696 39.134319, -76.635722 39.134301, -76.63599099999999 39.134045, -76.636116 39.133928, -76.63680099999999 39.133279, -76.636983 39.133108, -76.637028 39.133066, -76.637072 39.133024, -76.637396 39.132705, -76.63767899999999 39.132428, -76.637906 39.132205, -76.63834299999999 39.131721999999996, -76.638649 39.131386, -76.63868599999999 39.131344999999996, -76.638796 39.131222, -76.638834 39.131181999999995, -76.638887 39.131122999999995, -76.639045 39.130948, -76.639099 39.13089, -76.639229 39.130755, -76.639361 39.13062, -76.639623 39.13035, -76.63968 39.130278, -76.639736 39.130206, -76.63977799999999 39.130153, -76.639905 39.129993999999996, -76.63994799999999 39.129942, -76.63998 39.129901, -76.63999799999999 39.12988, -76.640047 39.129819, -76.640079 39.129778, -76.640112 39.129737999999996, -76.640238 39.129552, -76.640619 39.128993, -76.640746 39.128808, -76.641211 39.128043, -76.64162999999999 39.12902, -76.642055 39.130043, -76.64246299999999 39.131170999999995, -76.642786 39.13218, -76.643259 39.133979, -76.643625 39.135843, -76.643845 39.137153, -76.643988 39.138396, -76.644256 39.140837, -76.644454 39.142756999999996, -76.644539 39.144034999999995, -76.644601 39.144622999999996, -76.644621 39.144721, -76.644637 39.144912, -76.64518 39.152001999999996, -76.64518 39.152069999999995, -76.645191 39.152173999999995, -76.64522099999999 39.152376, -76.64524 39.152626, -76.645325 39.153574, -76.645434 39.154475999999995, -76.645477 39.155006, -76.64550299999999 39.155684))"
24,5,490605,24005490605,4906.05,Census Tract 4906.05,G5020,S,2186773,1315,39.3912441,-76.6191961,"POLYGON ((-76.628528 39.390617, -76.62825 39.393558999999996, -76.628185 39.393878, -76.62811099999999 39.394149999999996, -76.628002 39.394399, -76.62786299999999 39.394642, -76.627797 39.394731, -76.62750199999999 39.394864, -76.62732 39.395084, -76.62722099999999 39.395195, -76.62713 39.395278999999995, -76.627051 39.395312, -76.626984 39.395327, -76.62690599999999 39.395333, -76.62673199999999 39.395337, -76.626644 39.395345999999996, -76.62653 39.395361, -76.62643899999999 39.395382999999995, -76.62637699999999 39.395415, -76.626278 39.395475, -76.626093 39.395604999999996, -76.625655 39.395773, -76.625162 39.395936999999996, -76.624788 39.396054, -76.624342 39.396172, -76.62418699999999 39.396193, -76.623971 39.39624, -76.623769 39.396271999999996, -76.623524 39.396308, -76.623007 39.396358, -76.62235199999999 39.396383, -76.621943 39.396378999999996, -76.621802 39.396369, -76.621572 39.396353, -76.621107 39.396314, -76.620474 39.396239, -76.619616 39.396118, -76.61900899999999 39.396038999999995, -76.617498 39.395841999999995, -76.616931 39.395756999999996, -76.616501 39.395702, -76.61608 39.395651, -76.615729 39.395615, -76.615349 39.395596999999995, -76.61491 39.395602, -76.614761 39.395610999999995, -76.614464 39.39563, -76.614069 39.395663, -76.613554 39.395739, -76.613373 39.395773999999996, -76.61282 39.395882, -76.611966 39.396108999999996, -76.611516 39.396235999999995, -76.610595 39.396497, -76.609788 39.396775999999996, -76.60950199999999 39.396853, -76.609111 39.396921, -76.60839899999999 39.396988, -76.60794 39.397023, -76.60789 39.397027, -76.607539 39.397068, -76.607218 39.397103, -76.606928 39.397164, -76.606765 39.396985, -76.60651399999999 39.396744, -76.60622599999999 39.396502, -76.606191 39.396473, -76.606051 39.396386, -76.605963 39.396332, -76.605666 39.39611, -76.605487 39.395961, -76.605469 39.395945999999995, -76.605321 39.395823, -76.605147 39.395707, -76.604947 39.395604999999996, -76.604562 39.395401, -76.604336 39.395317, -76.604188 39.395285, -76.604066 39.395266, -76.603864 39.395267, -76.60398099999999 39.394877, -76.604168 39.394252, -76.604494 39.392945, -76.60485 39.391695, -76.60502 39.39111, -76.605099 39.390851999999995, -76.605121 39.390792, -76.605246 39.390449, -76.6054 39.390034, -76.605431 39.389942, -76.605535 39.389503999999995, -76.605732 39.388677, -76.605869 39.388104999999996, -76.605892 39.388006, -76.60594999999999 39.387764, -76.60598499999999 39.387619, -76.60863599999999 39.387837999999995, -76.60898399999999 39.387457999999995, -76.609386 39.38661, -76.61108999999999 39.384805, -76.610452 39.383528, -76.611055 39.383471, -76.61278999999999 39.384805, -76.614063 39.384974, -76.61578999999999 39.385205, -76.61708999999999 39.386205, -76.61915499999999 39.384322999999995, -76.62063599999999 39.382974999999995, -76.62055699999999 39.386147, -76.624251 39.386351, -76.624295 39.386353, -76.624471 39.386362, -76.62438 39.386496, -76.624326 39.386612, -76.624281 39.386759999999995, -76.624253 39.386905, -76.624236 39.387087, -76.62425 39.387296, -76.62428899999999 39.387505999999995, -76.624369 39.387696, -76.62449 39.387903, -76.624607 39.388036, -76.624772 39.388172, -76.62489 39.38828, -76.62507099999999 39.388400000000004, -76.625259 39.388497, -76.625545 39.388608, -76.6263 39.388827, -76.626784 39.388968999999996, -76.627133 39.389077, -76.627434 39.38919, -76.627554 39.38925, -76.627695 39.389334, -76.627813 39.389413, -76.627955 39.389533, -76.62804899999999 39.38963, -76.62813899999999 39.389735, -76.62827 39.389928, -76.628446 39.390218, -76.628528 39.390617))"
24,31,700826,24031700826,7008.26,Census Tract 7008.26,G5020,S,1999461,97890,39.1174039,-77.2340947,"POLYGON ((-77.24386899999999 39.126607, -77.243701 39.126625, -77.24271499999999 39.126717, -77.24219 39.126756, -77.241601 39.12684, -77.241244 39.126932, -77.240943 39.127027999999996, -77.240664 39.127114999999996, -77.23953999999999 39.127638999999995, -77.23789599999999 39.128412999999995, -77.237752 39.128479, -77.237597 39.128344, -77.23688 39.127696, -77.235509 39.126495, -77.235021 39.126095, -77.23423 39.125406, -77.233505 39.124843, -77.232805 39.124345999999996, -77.23229599999999 39.124006, -77.231695 39.123608, -77.231077 39.12325, -77.230791 39.123101999999996, -77.229214 39.122377, -77.229035 39.122298, -77.228805 39.122198, -77.228782 39.122329, -77.22873 39.122163, -77.227948 39.121843, -77.22733099999999 39.121601, -77.22687599999999 39.121407, -77.226427 39.121223, -77.226227 39.12114, -77.22596899999999 39.121007, -77.225657 39.120830999999995, -77.225342 39.120615, -77.22499599999999 39.120348, -77.224789 39.120173, -77.224423 39.11976, -77.224342 39.119662999999996, -77.22451699999999 39.119647, -77.224586 39.119564, -77.224632 39.119440999999995, -77.22467 39.119415, -77.224784 39.119403, -77.224845 39.119422, -77.224891 39.119461, -77.224983 39.119461, -77.225006 39.119461, -77.225067 39.119415, -77.225143 39.119364999999995, -77.225161 39.11926, -77.225257 39.119181999999995, -77.225341 39.119152, -77.225524 39.119158999999996, -77.22563099999999 39.119091, -77.225687 39.118984, -77.225715 39.11893, -77.22578399999999 39.118739999999995, -77.225837 39.118652, -77.225837 39.118621, -77.225753 39.118522, -77.225746 39.118460999999996, -77.225929 39.118297, -77.22589099999999 39.118171, -77.225906 39.117988, -77.225852 39.117743999999995, -77.22586 39.117709999999995, -77.22593599999999 39.117599, -77.225959 39.117526999999995, -77.22595199999999 39.117492, -77.225914 39.117453999999995, -77.22567699999999 39.117305, -77.225593 39.117221, -77.225494 39.117172, -77.225471 39.117145, -77.22548599999999 39.11705, -77.225608 39.116949999999996, -77.225624 39.116802, -77.225601 39.116706, -77.22546299999999 39.116454999999995, -77.22554 39.116378, -77.22554 39.116347999999995, -77.225585 39.116279, -77.225715 39.116436, -77.225776 39.116451, -77.22583 39.116431999999996, -77.225906 39.116355, -77.225921 39.116306, -77.225906 39.116256, -77.225837 39.116188, -77.22583 39.116149, -77.225875 39.116127, -77.22599 39.116107, -77.226036 39.116057999999995, -77.226036 39.115863, -77.226135 39.115562, -77.226158 39.11544, -77.226081 39.115249, -77.226089 39.115089, -77.226089 39.11502, -77.22595199999999 39.114826, -77.225944 39.114757, -77.225959 39.11473, -77.226089 39.11473, -77.226181 39.114681, -77.226264 39.114604, -77.22644 39.114376, -77.22644799999999 39.114166, -77.226394 39.114101, -77.226325 39.114078, -77.22628 39.114036, -77.226249 39.113952, -77.226242 39.113868, -77.22625699999999 39.113814999999995, -77.22631 39.113772999999995, -77.226501 39.113741999999995, -77.226531 39.113712, -77.226534 39.113667, -77.226539 39.113578, -77.22644799999999 39.113451999999995, -77.22644799999999 39.113399, -77.226501 39.113383999999996, -77.226715 39.113451999999995, -77.226852 39.113475, -77.22692099999999 39.113451999999995, -77.226928 39.113372, -77.226951 39.113288, -77.226997 39.113178, -77.227043 39.113132, -77.227104 39.113124, -77.227386 39.113150999999995, -77.22747799999999 39.113136, -77.227531 39.113094, -77.22762999999999 39.112949, -77.227691 39.112888, -77.22776 39.112854, -77.227935 39.112804, -77.228111 39.112708999999995, -77.228263 39.112705, -77.228363 39.112731, -77.22840099999999 39.112795999999996, -77.22848499999999 39.112789, -77.228561 39.112739, -77.228584 39.112697, -77.228584 39.112606, -77.228523 39.112499, -77.22852999999999 39.112449, -77.228584 39.112426, -77.228652 39.112429999999996, -77.22874399999999 39.112525, -77.228904 39.112545, -77.229049 39.11248, -77.229103 39.112426, -77.22910999999999 39.11238, -77.229021 39.112226, -77.22889599999999 39.112089999999995, -77.228971 39.112051, -77.22912199999999 39.112051, -77.229222 39.111934, -77.229328 39.111782999999996, -77.229339 39.11177, -77.229316 39.11166, -77.22923999999999 39.111582999999996, -77.229118 39.111503, -77.22908699999999 39.111457, -77.229057 39.111354, -77.22910999999999 39.111198, -77.229248 39.111072, -77.229293 39.110977, -77.229339 39.110938999999995, -77.2294 39.110912, -77.229721 39.110931, -77.229827 39.110881, -77.229858 39.110828, -77.22990399999999 39.110656, -77.22998799999999 39.110504, -77.230094 39.110366, -77.230194 39.110293999999996, -77.230346 39.110262999999996, -77.230583 39.110271, -77.230644 39.110251999999996, -77.23074299999999 39.110172, -77.23080399999999 39.110076, -77.231124 39.109992, -77.23136099999999 39.109801999999995, -77.23159 39.109687, -77.23164299999999 39.109676, -77.231735 39.109694999999995, -77.231971 39.109687, -77.232086 39.109660999999996, -77.232124 39.109626, -77.23217 39.109511999999995, -77.232231 39.10947, -77.232269 39.109474, -77.232353 39.109584, -77.232421 39.109615, -77.23249799999999 39.109615, -77.232666 39.109527, -77.232925 39.109466, -77.233032 39.10939, -77.233093 39.109241, -77.23314599999999 39.108886, -77.233268 39.108776, -77.233352 39.108672999999996, -77.233375 39.108588999999995, -77.23335999999999 39.108398, -77.233413 39.108303, -77.23348899999999 39.10823, -77.233558 39.10818, -77.233764 39.108173, -77.23378699999999 39.108238, -77.23384 39.108314, -77.23389399999999 39.108345, -77.233963 39.108325, -77.234054 39.108245, -77.234077 39.108084999999996, -77.234115 39.108036, -77.23419899999999 39.108013, -77.234565 39.108005, -77.23470999999999 39.107872, -77.234878 39.107760999999996, -77.23505399999999 39.10754, -77.23510399999999 39.107484, -77.235514 39.107759, -77.235908 39.108052, -77.236575 39.108608, -77.237115 39.109092, -77.237236 39.109206, -77.23788499999999 39.109822, -77.239588 39.111422, -77.239972 39.11176, -77.24028799999999 39.112029, -77.240583 39.112275, -77.24286599999999 39.113762, -77.242286 39.11417, -77.24211799999999 39.114261, -77.242065 39.114311, -77.241357 39.115387, -77.241287 39.115493, -77.24125099999999 39.115598, -77.24123 39.115659, -77.240693 39.115803, -77.240208 39.115867, -77.23987699999999 39.115916999999996, -77.239406 39.116096, -77.239149 39.116242, -77.238914 39.116578, -77.23880199999999 39.117048, -77.23880199999999 39.117205, -77.238861 39.117416, -77.23904399999999 39.117481, -77.239295 39.11766, -77.239356 39.117687, -77.23951699999999 39.117759, -77.239898 39.117832, -77.239938 39.11784, -77.24024899999999 39.1179, -77.240386 39.118015, -77.24053099999999 39.118258999999995, -77.24054699999999 39.118396, -77.240524 39.118491999999996, -77.240425 39.118679, -77.240386 39.118784999999995, -77.24046299999999 39.119071, -77.240455 39.119234999999996, -77.24045699999999 39.119368, -77.24046299999999 39.119503, -77.240295 39.119445, -77.240173 39.119437999999995, -77.240028 39.119524999999996, -77.23997399999999 39.119609, -77.24007399999999 39.119800000000005, -77.24015 39.119814999999996, -77.240242 39.119808, -77.24028 39.119834, -77.240287 39.120109, -77.240257 39.120128, -77.239959 39.120734999999996, -77.239982 39.120778, -77.24000199999999 39.120807, -77.24000199999999 39.120984, -77.23997399999999 39.122085, -77.239959 39.122485999999995, -77.240028 39.122786999999995, -77.240135 39.122898, -77.240234 39.123045999999995, -77.24037899999999 39.123287, -77.240516 39.123565, -77.240173 39.123962, -77.24117199999999 39.124525999999996, -77.241401 39.124614, -77.24207299999999 39.124732, -77.242286 39.12482, -77.24260699999999 39.125040999999996, -77.243034 39.125415, -77.24352999999999 39.125800000000005, -77.24364299999999 39.125918, -77.243752 39.126096, -77.24383499999999 39.126427, -77.24386899999999 39.126607))"
