id,tract,theft,drug,sexassult,parts,violent,property,person,crimeprop_theft,crimeprop_drug,crimeprop_sexassult,crimeprop_parts,crimeprop_violent,crimeprop_property,crimeprop_person,dispatchprop_theft,dispatchprop_drug,dispatchprop_sexassult,dispatchprop_parts,dispatchprop_violent,dispatchprop_property,dispatchprop_person,dispatch_theft,crime_theft,crime_na,dispatch_na,crime_drug,dispatch_drug,crime_sexassult,dispatch_sexassult,crime_parts,dispatch_parts,crime_violent,dispatch_violent,crime_property,dispatch_property,crime_person,dispatch_person,population,GEOID,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geometry
195,704200,0.050000000000000044,-0.47368421052631576,-0.5,1.0,-0.697594501718213,-0.6164199192462987,-0.4444444444444444,0.525,0.2631578947368421,0.25,1.0,0.15120274914089346,0.1917900403768506,0.2777777777777778,0.475,0.7368421052631579,0.75,0.0,0.8487972508591065,0.8082099596231493,0.7222222222222222,76,84,4955,38,10,28,4,12,38,0,44,247,285,1201,10,26,2241.0,24031704200,G5020,S,1301546,0,+39.0268367,-077.0737102,"POLYGON ((-77.081329 39.023086, -77.081237 39.023174, -77.081184 39.023272999999996, -77.0811 39.023498, -77.08097 39.024028, -77.080848 39.024513, -77.080741 39.024951, -77.08056599999999 39.025642, -77.080398 39.026332, -77.08024499999999 39.026911999999996, -77.080085 39.027183, -77.079658 39.027687, -77.079574 39.027789999999996, -77.079483 39.027888999999995, -77.078994 39.028541, -77.078208 39.029529, -77.078048 39.029724, -77.078014 39.029765, -77.077896 39.029907, -77.07791999999999 39.030004, -77.077608 39.030473, -77.077551 39.03057, -77.077286 39.031000999999996, -77.076469 39.032333, -77.076377 39.032486, -77.076473 39.032484, -77.077026 39.03246, -77.077184 39.032454, -77.077179 39.032494, -77.077163 39.032646, -77.077119 39.032786, -77.076976 39.033251, -77.075093 39.033277, -77.075063 39.033277, -77.0749 39.033274, -77.074874 39.032879, -77.074345 39.032899, -77.07377699999999 39.032900000000005, -77.07368199999999 39.032972, -77.073377 39.033224, -77.0727 39.033758999999996, -77.072537 39.033888, -77.07194299999999 39.034226, -77.071473 39.034458, -77.07112099999999 39.034614, -77.070588 39.034811, -77.070521 39.034836, -77.070076 39.034971999999996, -77.069754 39.035055, -77.06863799999999 39.035275999999996, -77.06836 39.035294, -77.068465 39.035154999999996, -77.069099 39.034065, -77.06948799999999 39.033542, -77.069549 39.033386, -77.06961799999999 39.033073, -77.069564 39.032115, -77.069558 39.032021, -77.068974 39.032022999999995, -77.06889799999999 39.031886, -77.06795199999999 39.03183, -77.067925 39.031667999999996, -77.067904 39.031532999999996, -77.06804 39.031095, -77.068482 39.029678, -77.068518 39.029545999999996, -77.068674 39.029255, -77.068658 39.028893, -77.068642 39.028681, -77.068626 39.028448999999995, -77.068608 39.028127999999995, -77.0686 39.027986, -77.068589 39.027767999999995, -77.068536 39.027183, -77.068514 39.026506, -77.068506 39.026233, -77.06818799999999 39.026233, -77.068063 39.025995, -77.067932 39.025746, -77.06786799999999 39.025624, -77.06898799999999 39.025507, -77.06929 39.025451, -77.069228 39.02538, -77.068984 39.0251, -77.06850399999999 39.024592999999996, -77.06831799999999 39.024401999999995, -77.06815999999999 39.024238, -77.068237 39.024108, -77.068855 39.023089, -77.069525 39.021985, -77.07140199999999 39.01889, -77.071467 39.018808, -77.074478 39.019231, -77.074781 39.019273, -77.07491999999999 39.019248, -77.075011 39.019197999999996, -77.074978 39.0193, -77.074952 39.019386, -77.074377 39.021214, -77.074299 39.021453, -77.076567 39.021941999999996, -77.076742 39.021982, -77.077314 39.022106, -77.081077 39.022923999999996, -77.081214 39.022953, -77.081237 39.022998, -77.081329 39.023086))"
58,700819,0.7741935483870968,-0.8301886792452831,-0.2075471698113207,1.0,-0.8320209973753281,-0.7479579929988331,-0.8,0.8870967741935484,0.08490566037735849,0.39622641509433965,1.0,0.08398950131233596,0.12602100350058343,0.1,0.11290322580645161,0.9150943396226415,0.6037735849056604,0.0,0.916010498687664,0.8739789964994166,0.9,14,110,5260,51,9,97,21,32,31,0,32,349,108,749,2,18,6336.0,24031700819,G5020,S,2193802,38306,+39.1666380,-077.2488360,"POLYGON ((-77.247012 39.175193, -77.24655299999999 39.17449, -77.245955 39.173583, -77.245027 39.172123, -77.244447 39.171172999999996, -77.244417 39.171119, -77.244016 39.170412999999996, -77.243146 39.168987, -77.242667 39.168214, -77.24239899999999 39.167845, -77.24177499999999 39.167023, -77.241495 39.166675999999995, -77.24078 39.16592, -77.240105 39.165257, -77.239486 39.164673, -77.23944999999999 39.16465, -77.238374 39.163911, -77.237635 39.163454, -77.23671999999999 39.162901999999995, -77.235828 39.162385, -77.234223 39.161563, -77.23266199999999 39.160813, -77.232719 39.160762, -77.232902 39.160694, -77.233749 39.160575, -77.233863 39.160526, -77.23404599999999 39.16048, -77.234634 39.160388, -77.23518299999999 39.160243, -77.235328 39.160167, -77.235366 39.160121, -77.23539699999999 39.160041, -77.235382 39.159931, -77.235427 39.159858, -77.235725 39.159811999999995, -77.235877 39.159866, -77.236 39.159942, -77.236488 39.159957, -77.236808 39.159931, -77.236846 39.159973, -77.236892 39.160095, -77.236839 39.160339, -77.23679299999999 39.160362, -77.23679299999999 39.160433999999995, -77.236854 39.160461, -77.236991 39.160488, -77.23722 39.160469, -77.23750299999999 39.160495, -77.237586 39.160551999999996, -77.237678 39.160658999999995, -77.237792 39.160747, -77.237808 39.160835, -77.237922 39.160888, -77.238075 39.160907, -77.23818899999999 39.160888, -77.238311 39.160831, -77.238372 39.160743, -77.238441 39.160694, -77.238502 39.160671, -77.23863899999999 39.160658999999995, -77.239334 39.160755, -77.239852 39.160755, -77.240291 39.160796, -77.24033299999999 39.1608, -77.24046299999999 39.160849999999996, -77.240747 39.161032, -77.240997 39.161117, -77.24106499999999 39.161108999999996, -77.24108799999999 39.161041, -77.24151599999999 39.160934, -77.24166699999999 39.160967, -77.241813 39.161006, -77.242233 39.161083, -77.24254599999999 39.161055999999995, -77.242843 39.161079, -77.24314799999999 39.161201, -77.24333899999999 39.161235, -77.243698 39.16119, -77.244056 39.161125, -77.244171 39.161086999999995, -77.244247 39.16106, -77.244483 39.160841999999995, -77.244575 39.160778, -77.244834 39.160736, -77.244903 39.160689999999995, -77.245032 39.160529, -77.244941 39.160522, -77.244888 39.160568, -77.244682 39.160644, -77.24455999999999 39.160667, -77.24459 39.160457, -77.244567 39.160289, -77.24458299999999 39.16027, -77.24475 39.160228, -77.244979 39.160067999999995, -77.244987 39.160098999999995, -77.24492599999999 39.16019, -77.244895 39.160274, -77.244911 39.160404, -77.244995 39.160419, -77.245018 39.160377, -77.24503299999999 39.160185999999996, -77.245063 39.160106, -77.24517 39.160025999999995, -77.245437 39.159973, -77.24588 39.15998, -77.245986 39.159960999999996, -77.246307 39.159850999999996, -77.246864 39.159712999999996, -77.246963 39.159694, -77.247306 39.159679, -77.24737499999999 39.159659999999995, -77.247467 39.159599, -77.247528 39.15953, -77.24756599999999 39.159442, -77.247581 39.159304999999996, -77.24761099999999 39.159236, -77.247734 39.159099, -77.24794 39.158930999999995, -77.249504 39.159622, -77.250411 39.159973, -77.251144 39.160213, -77.25160199999999 39.160346, -77.252127 39.160471, -77.252258 39.160503, -77.254783 39.160964, -77.25559899999999 39.161136, -77.2565 39.161364999999996, -77.257492 39.161674, -77.258026 39.161865, -77.25779399999999 39.162088, -77.257537 39.16238, -77.256975 39.162625999999996, -77.255698 39.163185, -77.25471499999999 39.164643999999996, -77.25459599999999 39.164735, -77.254554 39.165226, -77.25466 39.165755, -77.254773 39.166198, -77.254762 39.166339, -77.25500000000001 39.166488, -77.255082 39.166554999999995, -77.255309 39.166848, -77.255286 39.167291999999996, -77.2551 39.167426999999996, -77.255184 39.16758, -77.255223 39.167634, -77.255274 39.167732, -77.255562 39.167778999999996, -77.256233 39.167831, -77.25626299999999 39.167888, -77.256393 39.168018, -77.256416 39.16806, -77.256515 39.168071, -77.25653799999999 39.16809, -77.256523 39.168147999999995, -77.25643099999999 39.168182, -77.256523 39.168239, -77.256607 39.168327, -77.256607 39.168369, -77.25658399999999 39.168406999999995, -77.256622 39.168490999999996, -77.25666 39.168529, -77.256805 39.168563, -77.256866 39.168582, -77.25690399999999 39.168636, -77.257102 39.168724, -77.257072 39.168842, -77.256965 39.168956, -77.256958 39.168994, -77.25698 39.169036, -77.257171 39.169222999999995, -77.257385 39.169288, -77.25753 39.169444999999996, -77.25764699999999 39.169528, -77.257728 39.169585999999995, -77.257804 39.169715, -77.257843 39.169754, -77.257972 39.169779999999996, -77.25821599999999 39.169784, -77.258392 39.169826, -77.258453 39.169864, -77.258499 39.169917999999996, -77.258483 39.169967, -77.25842999999999 39.169986, -77.258422 39.170021, -77.258438 39.170043, -77.258575 39.170032, -77.258651 39.170043, -77.25868899999999 39.170069999999996, -77.258766 39.170272, -77.25901 39.170539, -77.259033 39.170795, -77.25909399999999 39.17089, -77.259063 39.171012, -77.259101 39.171043, -77.259346 39.171146, -77.259361 39.171211, -77.259346 39.171279, -77.259361 39.171306, -77.25941399999999 39.171329, -77.259559 39.171344, -77.259757 39.171543, -77.259834 39.171600000000005, -77.260002 39.171580999999996, -77.260055 39.171679999999995, -77.260093 39.17171, -77.26033699999999 39.17176, -77.26033699999999 39.171797999999995, -77.26025299999999 39.171828999999995, -77.260238 39.171870999999996, -77.260322 39.171938999999995, -77.26035999999999 39.172183, -77.260375 39.172229, -77.260459 39.172286, -77.260543 39.172408999999995, -77.260627 39.172466, -77.26065 39.172537999999996, -77.26072599999999 39.172607, -77.26078 39.172737, -77.260818 39.172771, -77.260894 39.172801, -77.26093999999999 39.172889, -77.260993 39.172934999999995, -77.2611 39.172985, -77.26113099999999 39.173019, -77.261116 39.173277999999996, -77.26113099999999 39.173473, -77.26104699999999 39.173556999999995, -77.261054 39.173632999999995, -77.261039 39.173674999999996, -77.261016 39.173694, -77.260955 39.173679, -77.26091 39.173694, -77.260742 39.173835, -77.260757 39.173896, -77.260734 39.173933999999996, -77.26048999999999 39.174163, -77.260498 39.174223999999995, -77.260429 39.174259, -77.260421 39.174312, -77.26048999999999 39.174377, -77.26046699999999 39.174403999999996, -77.260375 39.17443, -77.26029199999999 39.174414999999996, -77.260238 39.174461, -77.260215 39.174552, -77.26027599999999 39.174633, -77.260299 39.174696999999995, -77.260215 39.1749, -77.25990999999999 39.174926, -77.259239 39.175025, -77.257423 39.175250999999996, -77.255577 39.175478999999996, -77.254791 39.175411, -77.254508 39.175368999999996, -77.253677 39.17509, -77.253288 39.174968, -77.25267 39.174777, -77.25214299999999 39.174544999999995, -77.251632 39.174343, -77.25125799999999 39.174220999999996, -77.251092 39.174184, -77.250671 39.174091, -77.25033499999999 39.17406, -77.249977 39.174068, -77.24971699999999 39.174102, -77.24855 39.174465, -77.248396 39.174527, -77.247833 39.174755, -77.247463 39.174923, -77.247186 39.175089, -77.247012 39.175193))"
190,703800,-0.4494875549048316,-0.4881889763779528,-0.6263736263736264,1.0,-0.8589065255731922,-0.7752210503888357,-0.5502958579881656,0.2752562225475842,0.2559055118110236,0.18681318681318682,1.0,0.07054673721340388,0.11238947480558219,0.22485207100591717,0.7247437774524158,0.7440944881889764,0.8131868131868132,0.0,0.9294532627865961,0.8876105251944179,0.7751479289940828,495,188,26080,513,130,378,17,74,68,0,160,2108,1055,8332,76,262,4230.0,24031703800,G5020,S,1215086,139,+39.0360600,-077.0547130,"POLYGON ((-77.061553 39.03689, -77.061595 39.03694, -77.06172699999999 39.037285, -77.06174899999999 39.037621, -77.06174399999999 39.037802, -77.061645 39.037943999999996, -77.06163 39.038157999999996, -77.061561 39.038284, -77.06137 39.038505, -77.06098899999999 39.038855999999996, -77.06056199999999 39.039241, -77.059829 39.03997, -77.059805 39.039992, -77.059715 39.040077, -77.05950299999999 39.040219, -77.059448 39.040256, -77.059416 39.040272, -77.05939 39.040285999999995, -77.05868699999999 39.040689, -77.058315 39.040979, -77.058281 39.041022, -77.058061 39.041302, -77.058002 39.041329, -77.05796 39.041346999999995, -77.057872 39.041365, -77.05767 39.041623, -77.057215 39.041655999999996, -77.056721 39.041708, -77.056274 39.041830999999995, -77.055786 39.041973, -77.055534 39.042015, -77.05530499999999 39.042026, -77.054977 39.041979999999995, -77.054985 39.042128999999996, -77.054969 39.042293, -77.05487 39.042659, -77.05471 39.043285, -77.054374 39.043186, -77.05401599999999 39.043109, -77.053558 39.043071, -77.053169 39.043071, -77.052392 39.04309, -77.052154 39.043084, -77.051987 39.043079999999996, -77.04997999999999 39.042995, -77.049781 39.042999, -77.049476 39.043045, -77.04866 39.043258, -77.04845399999999 39.043296, -77.048248 39.043315, -77.047889 39.043307999999996, -77.047981 39.042125, -77.048019 39.041969, -77.048231 39.04135, -77.04827399999999 39.041221, -77.048328 39.041064999999996, -77.04858399999999 39.040005, -77.048689 39.039431, -77.048698 39.039266, -77.048675 39.039080999999996, -77.04865199999999 39.03886, -77.04856099999999 39.038463, -77.0485 39.038118, -77.04847699999999 39.037986, -77.048431 39.037509, -77.04839299999999 39.036712, -77.048362 39.036479, -77.048858 39.036457, -77.048957 39.036440999999996, -77.049163 39.036411, -77.04982199999999 39.036204, -77.049604 39.035675, -77.04952999999999 39.035483, -77.049241 39.034659, -77.049229 39.034619, -77.049089 39.034225, -77.048281 39.031931, -77.047912 39.030761999999996, -77.047673 39.030054, -77.04781899999999 39.030027, -77.04842099999999 39.029911999999996, -77.048858 39.02983, -77.050209 39.029593999999996, -77.05058199999999 39.029533, -77.05081899999999 39.029711999999996, -77.051307 39.030001999999996, -77.051551 39.030212, -77.05163499999999 39.030338, -77.05175 39.030578, -77.051811 39.03086, -77.05178 39.031402, -77.05180299999999 39.031585, -77.051895 39.032008999999995, -77.05216899999999 39.032782999999995, -77.052482 39.032790999999996, -77.052955 39.032768, -77.053848 39.032737, -77.055007 39.032717999999996, -77.055048 39.032717, -77.05606 39.032683999999996, -77.056282 39.032706999999995, -77.056465 39.032756, -77.05670099999999 39.032829, -77.057052 39.033038999999995, -77.057228 39.033114999999995, -77.057525 39.033184, -77.058021 39.033248, -77.058624 39.033328999999995, -77.058792 39.033332, -77.059707 39.03318, -77.061576 39.032824999999995, -77.06182 39.032798, -77.0625 39.032787, -77.062294 39.032958, -77.06212599999999 39.033145, -77.061576 39.033985, -77.061279 39.034445999999996, -77.061172 39.034652, -77.060737 39.035281999999995, -77.060699 39.035475999999996, -77.06071399999999 39.035700999999996, -77.060806 39.035914999999996, -77.060951 39.036108999999996, -77.061308 39.036598999999995, -77.06145 39.036767999999995, -77.061553 39.03689))"
52,700810,0.8307692307692307,-0.9487179487179487,-0.8367346938775511,1.0,-0.8754578754578755,-0.7565872020075282,-0.7142857142857142,0.9153846153846154,0.02564102564102564,0.08163265306122448,1.0,0.06227106227106227,0.12170639899623588,0.14285714285714285,0.08461538461538462,0.9743589743589743,0.9183673469387755,0.0,0.9377289377289377,0.8782936010037641,0.8571428571428571,11,119,4130,32,2,76,4,45,21,0,17,256,97,700,3,18,5912.0,24031700810,G5020,S,3522164,57771,+39.1885123,-077.2051429,"POLYGON ((-77.222343 39.184913, -77.222122 39.185027999999996, -77.221885 39.185234, -77.221801 39.185333, -77.221778 39.18544, -77.221824 39.185623, -77.221817 39.185691, -77.221755 39.185852, -77.22174 39.185974, -77.221839 39.186321, -77.221824 39.186489, -77.221733 39.186622, -77.221626 39.186724999999996, -77.221549 39.186717, -77.22146599999999 39.186676, -77.22140499999999 39.186668, -77.221221 39.186679, -77.221092 39.186717, -77.221069 39.186779, -77.22113 39.186969, -77.221099 39.187038, -77.221023 39.187149, -77.220901 39.187232, -77.220832 39.187259, -77.220603 39.187281999999996, -77.220443 39.187278, -77.220199 39.187236, -77.219955 39.187098999999996, -77.21979499999999 39.186954, -77.219627 39.186862, -77.21938999999999 39.186779, -77.219047 39.186695, -77.218811 39.186614, -77.218559 39.186423999999995, -77.218513 39.186302, -77.218505 39.186164, -77.21852799999999 39.186023, -77.218589 39.185855, -77.218589 39.185812999999996, -77.218536 39.185756, -77.218437 39.185699, -77.218284 39.185722, -77.218215 39.185714, -77.218147 39.185649, -77.218124 39.185569, -77.218086 39.185553999999996, -77.217857 39.185558, -77.217681 39.185596, -77.217308 39.185565, -77.217193 39.185581, -77.216934 39.185493, -77.216819 39.185535, -77.216476 39.185707, -77.216171 39.185821, -77.216072 39.185877999999995, -77.215896 39.186037999999996, -77.21567499999999 39.186557, -77.215713 39.18674, -77.215751 39.186836, -77.215751 39.186972999999995, -77.21573599999999 39.187000000000005, -77.21537 39.187312999999996, -77.215239 39.187539, -77.215215 39.187692, -77.215227 39.187844, -77.215239 39.187948999999996, -77.215375 39.188148999999996, -77.215424 39.188302, -77.21539899999999 39.188444, -77.21539899999999 39.188626, -77.215412 39.188787999999995, -77.215486 39.188902, -77.21551 39.18915, -77.215586 39.189498, -77.215695 39.189633, -77.215892 39.189805, -77.21598999999999 39.189957, -77.216089 39.19009, -77.216224 39.190281, -77.21643399999999 39.190386, -77.216734 39.190757999999995, -77.21675499999999 39.190855, -77.216769 39.190948999999996, -77.216707 39.191016, -77.216707 39.191272999999995, -77.216842 39.191396999999995, -77.216966 39.191539999999996, -77.216916 39.191749, -77.21668199999999 39.191939999999995, -77.21642299999999 39.192054, -77.216369 39.192081, -77.216186 39.192081, -77.21614 39.192104, -77.216026 39.192211, -77.215858 39.19242, -77.215797 39.192478, -77.21569 39.192543, -77.215637 39.192614999999996, -77.21525 39.192678, -77.215071 39.192522, -77.214935 39.192481, -77.21472899999999 39.192516, -77.214668 39.192569, -77.214614 39.192699, -77.21453 39.192755999999996, -77.21444699999999 39.192752, -77.21406499999999 39.192645999999996, -77.213172 39.192637999999995, -77.21305799999999 39.192653, -77.213005 39.192665, -77.21289 39.19276, -77.21282099999999 39.192797999999996, -77.212394 39.192896999999995, -77.212272 39.192947, -77.212158 39.193042, -77.21211199999999 39.19318, -77.211936 39.193205999999996, -77.211494 39.193183, -77.21137999999999 39.193149, -77.211174 39.192951, -77.210922 39.192668, -77.210838 39.192611, -77.210723 39.192564999999995, -77.210647 39.192558, -77.210319 39.192699, -77.210235 39.192699, -77.210128 39.192672, -77.20981499999999 39.192672, -77.209465 39.192789999999995, -77.209304 39.192909, -77.209251 39.193011999999996, -77.209243 39.193145, -77.20929699999999 39.193377999999996, -77.209289 39.1935, -77.209251 39.193599, -77.209274 39.193709999999996, -77.209197 39.193767, -77.20918999999999 39.193931, -77.209175 39.193981, -77.209075 39.194106999999995, -77.208961 39.194313, -77.20884699999999 39.194572, -77.208839 39.194675, -77.208778 39.194931, -77.208793 39.194972, -77.20891499999999 39.195087, -77.208953 39.195201, -77.208953 39.195266, -77.20889199999999 39.19535, -77.208732 39.195502999999995, -77.20867899999999 39.195586999999996, -77.208648 39.195693, -77.208671 39.195876999999996, -77.20877 39.196117, -77.20877 39.196228, -77.208702 39.1963, -77.208557 39.196391999999996, -77.208435 39.196449, -77.208351 39.196456, -77.208229 39.196453, -77.208061 39.196391999999996, -77.207977 39.196334, -77.207725 39.196253999999996, -77.207527 39.196253999999996, -77.207427 39.196228, -77.207336 39.196239, -77.207206 39.196315, -77.20717599999999 39.196391999999996, -77.20717599999999 39.196491, -77.207206 39.196559, -77.207244 39.196601, -77.207313 39.196697, -77.207168 39.19701, -77.207107 39.197092999999995, -77.207107 39.197185, -77.207145 39.197277, -77.207122 39.197395, -77.206825 39.197685, -77.20676399999999 39.197807, -77.206756 39.197883, -77.206726 39.197936999999996, -77.206687 39.197978, -77.206565 39.198051, -77.206169 39.198139, -77.206001 39.198249, -77.20590899999999 39.198387, -77.205879 39.198493, -77.205902 39.198707, -77.20597 39.198764, -77.206176 39.198859999999996, -77.206222 39.198927999999995, -77.206199 39.199169, -77.206092 39.199394, -77.206031 39.199450999999996, -77.205924 39.199459, -77.20584099999999 39.199428, -77.205741 39.199363, -77.20568 39.199352, -77.205482 39.199332999999996, -77.20539 39.199382, -77.205345 39.19947, -77.20535199999999 39.199656999999995, -77.20526799999999 39.199748, -77.205131 39.199802, -77.20500899999999 39.199886, -77.20496299999999 39.200077, -77.204994 39.200119, -77.20506999999999 39.200164, -77.20517699999999 39.200179999999996, -77.20528399999999 39.200218, -77.205299 39.200298, -77.205253 39.200447, -77.20472699999999 39.200835999999995, -77.204566 39.200919999999996, -77.204452 39.20095, -77.204292 39.201034, -77.204078 39.201217, -77.203926 39.201313, -77.203811 39.201183, -77.203842 39.20111, -77.20380999999999 39.200945999999995, -77.20376499999999 39.200717, -77.203704 39.200191, -77.203636 39.19997, -77.203521 39.199771, -77.20343 39.199638, -77.203231 39.199455, -77.20303299999999 39.19931, -77.20272 39.199161, -77.202392 39.199073, -77.20176599999999 39.198951, -77.20156 39.198882999999995, -77.201362 39.198795, -77.20111 39.198637999999995, -77.200637 39.198234, -77.20039299999999 39.198055, -77.200096 39.197868, -77.199584 39.197631, -77.198455 39.197230999999995, -77.19743299999999 39.196796, -77.19712 39.196624, -77.196952 39.196514, -77.19665499999999 39.196276999999995, -77.19651 39.196135999999996, -77.196179 39.195707999999996, -77.196136 39.195651999999995, -77.195742 39.195115, -77.195289 39.194499, -77.195106 39.194313, -77.194946 39.194103, -77.19464099999999 39.193748, -77.193466 39.19263, -77.193285 39.192447, -77.19281699999999 39.191973999999995, -77.192611 39.191714999999995, -77.192352 39.191306999999995, -77.19200099999999 39.190692, -77.19239 39.190582, -77.192855 39.190418, -77.193901 39.189997999999996, -77.194625 39.189647, -77.195425 39.189268, -77.19612 39.188902, -77.196968 39.188345999999996, -77.19743199999999 39.188018, -77.197746 39.187734, -77.19800699999999 39.187422999999995, -77.198212 39.187187, -77.19845099999999 39.186828999999996, -77.19855799999999 39.186656, -77.19868 39.186375999999996, -77.198802 39.186054999999996, -77.19886799999999 39.185825, -77.198923 39.185553999999996, -77.198965 39.185165999999995, -77.19899 39.184624, -77.198976 39.184070999999996, -77.199052 39.183321, -77.199072 39.183257, -77.199094 39.183206, -77.19918299999999 39.183003, -77.19939 39.182506, -77.199986 39.181501999999995, -77.20031399999999 39.180951, -77.20103399999999 39.179728, -77.201413 39.179204, -77.20204799999999 39.178497, -77.20214 39.178562, -77.202293 39.178653, -77.202308 39.178722, -77.20247599999999 39.178771, -77.202568 39.178841, -77.202919 39.178871, -77.203623 39.178976999999996, -77.20426499999999 39.17939, -77.204627 39.179623, -77.20572299999999 39.179764, -77.20767 39.179811, -77.208906 39.179432, -77.209283 39.179316, -77.209351 39.179207, -77.209835 39.178435, -77.212004 39.1784, -77.212783 39.178194999999995, -77.21282099999999 39.178176, -77.213287 39.178118999999995, -77.213516 39.178115, -77.213836 39.178146, -77.21404199999999 39.178047, -77.214103 39.178031, -77.214187 39.178035, -77.214317 39.178076999999995, -77.21433999999999 39.178236999999996, -77.214424 39.178325, -77.21453799999999 39.178363, -77.214576 39.178394, -77.21462199999999 39.178405, -77.214775 39.178301999999995, -77.214981 39.178356, -77.21537 39.178523999999996, -77.215446 39.178611, -77.215515 39.178661, -77.215644 39.178672, -77.21584299999999 39.178653, -77.216293 39.178653, -77.216415 39.178604, -77.216484 39.178638, -77.216506 39.178706999999996, -77.216613 39.178764, -77.216751 39.178771, -77.21681199999999 39.17873, -77.216835 39.178492999999996, -77.216972 39.178508, -77.21717 39.178638, -77.217247 39.178638, -77.21728499999999 39.178619, -77.21739099999999 39.178512, -77.21746 39.178408999999995, -77.217575 39.178309999999996, -77.217658 39.178256, -77.217742 39.178249, -77.217773 39.178188, -77.217773 39.177997, -77.21781899999999 39.177959, -77.21790299999999 39.177959, -77.21807 39.178024, -77.21820000000001 39.178047, -77.21882599999999 39.177993, -77.219154 39.177944, -77.219512 39.177932, -77.219612 39.177825, -77.219642 39.17781, -77.219881 39.177786999999995, -77.219955 39.17778, -77.22024499999999 39.177623, -77.220336 39.177645999999996, -77.220497 39.177603999999995, -77.220581 39.177611999999996, -77.220626 39.177673, -77.220649 39.177772, -77.220687 39.177825, -77.220756 39.177864, -77.22084 39.177875, -77.221199 39.177763999999996, -77.221246 39.177704999999996, -77.22112899999999 39.177447, -77.220972 39.177341, -77.220894 39.177189, -77.220952 39.176961999999996, -77.221187 39.176673, -77.221423 39.176431, -77.221383 39.176232999999996, -77.221364 39.176035999999996, -77.221227 39.175733, -77.221227 39.175505, -77.221364 39.175429, -77.221462 39.175353, -77.221403 39.175262, -77.221403 39.17508, -77.221481 39.174852, -77.221775 39.174579, -77.22192299999999 39.174526, -77.221656 39.174780999999996, -77.221542 39.174853999999996, -77.221435 39.175079, -77.221443 39.175159, -77.22151099999999 39.175295999999996, -77.22151099999999 39.175373, -77.221481 39.175426, -77.221328 39.175498, -77.221267 39.175643, -77.221267 39.175712, -77.221504 39.176307, -77.221496 39.176437, -77.221412 39.176593, -77.220947 39.177116, -77.220947 39.177177, -77.220962 39.177261, -77.22114499999999 39.177398, -77.22125199999999 39.177593, -77.221321 39.177837, -77.221435 39.17839, -77.221504 39.178588, -77.221626 39.178816999999995, -77.221679 39.178996999999995, -77.221672 39.179046, -77.221565 39.179255999999995, -77.221519 39.179389, -77.22144999999999 39.179874, -77.221305 39.180389, -77.221313 39.180476999999996, -77.221351 39.180564, -77.221527 39.180751, -77.221687 39.180824, -77.221931 39.180839, -77.222068 39.180800999999995, -77.22219 39.180797, -77.22230499999999 39.180862, -77.222366 39.180957, -77.22238899999999 39.181098, -77.222366 39.181228, -77.222366 39.181357999999996, -77.22234499999999 39.181387, -77.22230499999999 39.181442, -77.22219799999999 39.181526, -77.222137 39.181616999999996, -77.22200000000001 39.181953, -77.221954 39.182006, -77.221717 39.182167, -77.22155699999999 39.182311999999996, -77.22140499999999 39.182395, -77.22125199999999 39.182811, -77.221199 39.182871999999996, -77.221092 39.18291, -77.221008 39.182970999999995, -77.220771 39.182936999999995, -77.220649 39.182945, -77.220581 39.182967999999995, -77.22037499999999 39.18309, -77.22032899999999 39.183143, -77.220359 39.183231, -77.22052699999999 39.183357, -77.220726 39.183578, -77.221023 39.183792, -77.221305 39.183948, -77.221679 39.184185, -77.22187 39.184261, -77.222206 39.184318, -77.222366 39.18441, -77.222473 39.18452, -77.222473 39.184546999999995, -77.22243399999999 39.184612, -77.222465 39.184729999999995, -77.22238899999999 39.184878999999995, -77.222343 39.184913))"
